,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu,min_lf,min_hf,lf_diff,hf_diff,lfhf_diff
rest,68.17496986741664,880.0883977900553,47.76291504121192,32.854192713211994,59.06163736563904,0.7340720221606648,0.45706371191135736,34.0,41.76288410548778,53.20153904613332,6980.146724485845,0.7849939090911149,0.2824947424589598,204.1574119956656,949.4036671735118,1074.6437267090612,0.8834589953648372,2228.2048058782384,9.162416823492926,42.608456128848,48.22912704765909,46.90619745579892,53.093802544201075,404.3875571844063,1008.8154951892913,0,0,0
boredom,67.410055171342,890.0749279538904,50.06560686728012,32.586585109297694,63.56608686118668,0.8005780346820809,0.5433526011560693,36.0,44.947713729337444,54.75109540878025,7731.260226647697,0.8209463827846872,0.3561599481949166,314.24019409521566,253.34039609951668,809.6964165414944,0.3128831879750993,1377.2770067362267,22.81604880922827,18.394295037268122,58.78965615350361,23.831761335726206,76.1682386642738,100.89675416877999,165.02443729642576,696.0632710739951,264.9473101675668,0.5705758073897379
flow,68.79480300812344,872.158904109589,56.1460615621079,29.336621527322514,59.704584100698355,0.8379120879120879,0.510989010989011,32.0,42.21625483676805,66.9519263319618,8879.584664268441,0.6305457833647823,0.12565576602896364,37.64409978465592,136.68344580817183,130.0323909281131,1.0511492162267144,304.35993652094083,12.368283491893125,44.90848807847863,42.72322842962826,51.24684288744259,48.75315711255741,96.30020609188225,48.48994157432863,812.72022136534,944.6113357809481,-0.16769022086187724
ultra,67.27026569639533,891.9245283018868,40.27680125229812,28.750701150551496,58.40129194182209,0.8151658767772512,0.47393364928909953,31.0,41.29474804581874,39.10618814419414,5073.295730169237,1.0559645418150918,0.43333333333333335,83.51473281499983,75.4829165467985,139.27660325787704,0.5419640828477014,298.2742526196754,27.999310058279853,25.306547877950948,46.6941420637692,35.14764636065979,64.8523536393402,75.4829165467985,89.84033280710884,873.9207506267134,935.3671234511842,0.3414949125171358
overload,69.41918653506076,864.3143631436315,52.13936748694395,26.782749307049016,46.957543265861105,0.7065217391304348,0.27717391304347827,28.0,33.20135495810187,65.28340940723533,6809.394689529698,0.5085726260249848,0.12541937102185433,752.5805673983671,322.96937881839006,173.81409017670933,1.8581311704364183,1249.3640363934664,60.23709227062738,25.850702390210007,13.91220533916261,65.01210265142217,34.987897348577825,137.84486819230236,162.6297927987047,626.4342883551218,900.8296365323519,-0.9746721750715811
