,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu,min_lf,min_hf,lf_diff,hf_diff,lfhf_diff
rest,73.63342182262096,814.8473684210526,39.97878211489917,20.41564191954848,36.76467273007973,0.6174142480211082,0.19525065963060687,30.0,25.996395143954913,50.23823916836371,4102.96121309663,0.5174623070851078,0.32295569047926626,363.3352954614031,206.6181477981392,481.080970567589,0.42948725981484354,1051.0344138271314,34.56930531307632,19.658552096860518,45.772142590063154,30.044846980341294,69.95515301965871,64.3574170097688,460.3559368582208,0,0,0
boredom,75.43892622669269,795.3453608247422,41.45192600108833,17.859600778205174,33.455280808169704,0.6098191214470284,0.12919896640826872,24.0,23.65631931831216,53.59984439696173,3983.4610532148176,0.441350522272283,0.3564600278686931,231.55301862466908,291.10193744343917,336.9542888466939,0.8639211521533224,859.6092449148022,26.937008878681713,33.86444936062675,39.19854176069153,46.34966190255766,53.65033809744233,93.23486622900487,334.57691597955835,-84.48378964529996,144.12668172089514,-0.4344338923384789
flow,79.32776471765118,756.3556116015133,44.24282014446983,17.134588313460238,30.343737809347488,0.5492424242424242,0.0946969696969697,30.0,21.456241298492063,58.74477420983584,3959.795486037457,0.3652451062600147,0.133380016339052,861.910228250631,226.71465232150683,69.88452465078696,3.2441324235143645,1158.509405222925,74.3982072450054,19.569513315939073,6.032279439055525,76.43805847198455,23.561941528015463,226.66388058759645,50.63356143752265,-20.096504523367628,411.1964459168021,-2.814645163699521
ultra,80.1161472187192,748.9126984126984,63.14766265720193,19.316325392265846,32.22406613459903,0.5298804780876494,0.13545816733067728,55.0,22.7808221468146,86.17669238696139,6167.498992898355,0.2643501568210729,0.13333333333333333,1604.8297341855055,306.60290657219167,120.19924607365688,2.550788932438965,2031.631886831354,78.99215131381341,15.0914596566205,5.916389029566094,71.83724465106069,28.16275534893932,196.49199320261047,87.86310371876966,-99.98475877405247,360.88172449393215,-2.1213016726241216
overload,76.04371886411263,789.019801980198,39.875171609058654,19.310887298821058,33.20916492831056,0.5533498759305211,0.12406947890818859,28.0,23.482358592850417,51.30913663442843,3785.1778968735084,0.457664270598811,0.12548625925461163,682.718503130394,308.79018710435673,115.0704389370163,2.683488391604839,1106.579129171767,61.69631119298113,27.90493503482888,10.398753772189995,72.85182159718127,27.148178402818733,308.75569078263135,112.23493179484129,-102.17203930621753,366.0105316305727,-2.2540011317899955
