,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu,min_lf,min_hf,lf_diff,hf_diff,lfhf_diff
rest,76.68314653275698,782.4405063291139,40.48463849627424,14.764388504945469,27.190249073336027,0.5076142131979695,0.03807106598984772,28.0,19.2262473371181,53.811054351875136,3250.243505923948,0.3572917789604345,0.22649323755905001,307.14951927245625,331.3591614379085,464.75554089258617,0.7129751714234901,1103.2642216029508,27.84006888451378,30.034433723996894,42.12549739148934,41.622037687271586,58.377962312728414,245.01093589751432,464.3497241175759,0,0,0
boredom,74.84149502026149,801.6943005181347,33.826742626784274,15.6296434624951,28.536238068758873,0.5324675324675324,0.05714285714285714,24.0,20.1780337089182,43.41862652553789,2752.3572080364975,0.4647321972990076,0.22620778801098726,131.29949457229333,262.1467501952458,575.4229860500625,0.4555722599730117,968.8692308176016,13.551828295908765,27.056979606425056,59.39119209766618,31.29849836389838,68.70150163610163,262.07345556734776,574.9156053005556,69.21241124266271,-110.66744515747632,0.2574029114504784
flow,76.990704228994,779.3148614609572,32.37802697080797,16.124878541836544,31.046234664910443,0.5934343434343434,0.0707070707070707,22.0,21.953002771387396,40.24367718299181,2775.50146909018,0.5455019100656486,0.3232270993600103,150.22711006575156,88.57349926602116,423.9570483670629,0.2089209263230223,662.7576576988356,22.6669746204602,13.364387153753556,63.968638225786236,17.281603930743678,82.71839606925631,87.2599498831181,421.8761712607663,242.78566217188734,40.79849252552327,0.5040542451004678
ultra,76.89130365710291,780.3223140495868,32.60043980741533,15.511738748911412,28.569490153568626,0.5145228215767634,0.07053941908713693,20.0,20.200247501927624,41.33734496270857,2623.3071467881928,0.4886682374049606,0.3333333333333333,36.86265596155282,171.71083039467862,366.0102779484183,0.4691420999354498,574.5837643046498,6.4155408230448865,29.88438606553385,63.70007311142126,31.933064878888345,68.06693512111165,130.99796108205123,303.9543060185475,159.64833104322986,98.74526294416785,0.2438330714880403
overload,76.54201068479844,783.8832487309645,41.741245151602186,18.352983837684217,32.96555377009397,0.5801526717557252,0.10432569974554708,27.0,23.309326377611736,54.121864169060416,3963.257978588166,0.4306822526437821,0.3237817710862878,296.1297486724419,431.2268993941928,462.35632278459815,0.9326722230098974,1189.712970851233,24.89085652823998,36.24629721281868,38.86284625894133,48.258168762697686,51.74183123730231,112.45002306092053,461.693173359392,-99.86773795628432,2.3992181079880197,-0.2196970515864073
