,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu,min_lf,min_hf,lf_diff,hf_diff,lfhf_diff
rest,83.04619974076559,722.4894117647059,43.76542289102723,14.824278640591558,24.944488131682693,0.4028436018957346,0.04265402843601896,30.0,17.63841384591972,59.464012562298635,3295.062164381507,0.296623337139257,0.13027194268034523,489.453910021428,2094.172101416534,217.9794265431591,9.60720070984266,2801.605437981121,17.470479725158437,74.74900187678197,7.7805183980595904,90.57244199148529,9.427558008514701,1607.8776051284985,215.78246472700746,0,0,0
boredom,78.57151829567009,763.6354916067146,31.971832429234066,14.642700786108794,25.91217790644819,0.4578313253012048,0.04096385542168675,20.0,18.322595587755416,41.3985729998249,2382.9901109260263,0.44259002811118425,0.12561630499638854,229.41022434631466,571.9220628090821,303.62342869266377,1.8836558999140935,1104.9557158480607,20.761938334355857,51.75972707377945,27.47833459186469,65.32179862272086,34.67820137727912,434.9269880428503,291.9770478783057,1522.250038607452,-85.64400214950467,7.723544809928566
flow,79.3381969775925,756.256157635468,38.511381453959714,14.940820422275912,25.12345754094928,0.4034653465346535,0.03217821782178218,21.0,17.764520218962858,51.471000531333175,2872.5392119966086,0.3451364853136794,0.13027618551328818,601.4660387389305,327.7050788399475,204.8023142104274,1.6001043743248022,1133.9734317893053,53.040575896903746,28.89883216424737,18.06059193884889,61.54000547536939,38.459994524630616,323.5048514039,202.4471959401768,1766.4670225765867,13.177112332731696,8.007096335517858
ultra,80.37730169083338,746.4794007490636,33.626870648388405,14.799729635586226,24.29796241341255,0.38345864661654133,0.03007518796992481,22.0,17.179278846499738,44.0810803145548,2379.0689621918827,0.3897200051339813,0.13333333333333333,217.89898352471616,298.83718614377324,137.15054832826902,2.1788989529120086,653.8867179967584,33.323659515866844,45.70167552252601,20.974664961607147,68.54256725952372,31.457432740476285,236.8358748650826,130.4828392585211,1795.334915272761,80.82887821489007,7.428301756930651
overload,79.63936889556724,753.3962264150944,34.00268558907503,16.03451139994593,28.620282447521138,0.5177304964539007,0.06382978723404255,23.0,20.237237891943057,43.57510296153925,2770.3812010708707,0.4644220326869927,0.12521913348359628,155.50564547137333,470.12530336813415,209.37784578752655,2.2453440649361256,835.008794627034,18.62323444639067,56.301838542685154,25.074927010924178,69.18662613297731,30.813373867022687,469.99133635357674,203.76836705169634,1624.0467980484,8.60158075563254,7.361856644906535
